"APN","PROJECT NUMBER","NAME","ADDRESS","SITE_#","COMMUNITY","COUNCIL DISTRICT","DEVELOPMENT STAGE","CONSTRUCTION TYPE","HOUSING TYPE","HCIDLA FUNDED","LEVERAGE","TAX EXEMPT CONDUIT BOND","TDC","PHOTO","JOBS","DEVELOPER","MANAGEMENT COMPANY","CONTACT PHONE"
"5544022059","30272","VIEWS AT 270","5445 W SUNSET BLVD  HOLLYWOOD, CA 90027","1","HOLLYWOOD","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","LARGE FAMILY / WAIVER REQUIRED","900,000.00","23,557,005.00","1,685,900.00","26,142,905.00","http://hcidapp.lacity.org/mpphotos/030272/Photo/Website/CD%2013%20-%20Views%20@%20270.jpg","146","HOLLYWOOD COMMUNITY HOUSING CORP.,","BARKER MANAGEMENT INC","(714) 533-3450"
"5157020019","30159","INGRAM PRESERVATION","234 N LAKE ST 1-14 CA 90026","1","HISTORIC FILIPINOTOWN","13","READY FOR OCCUPANCY","REHAB","LARGE FAMILY / WAIVER REQUIRED","4,900,000.00","6,637,761.00","2,790,000.00","14,327,761.00","http://hcidapp.lacity.org/mpphotos/030159/Photo/Website/IngramPres_Lake.png","21","W.O.R.K.S.,","SOLARI ENTERPRISES, INC.","(714) 282-2520"
"5535002026","40067","ROYALS APARTMENTS (SITE 2)","772 N VAN NESS AVE CA 90038","2","MELROSE","13","READY FOR OCCUPANCY","REHAB","FAMILY","1,100,000.00","13,039,479.00","0.00","14,139,479.00","http://hcidapp.lacity.org/mpphotos/040067/Photo/Website%20Site2/royalsvanness772vannes315072of6(PNG).png","49","Preservation Partners Management Group, Inc.","PRESERVATION PARTNERS MANAGEMENT GROUP","(310) 802-6673"
"5544020011","14-121714","CORONEL APARTMENTS (SITE 3)","1606 N SERRANO AVE CA 90027","3","THAI TOWN","13","READY FOR OCCUPANCY","BOTH REHAB AND NEW CONSTRUCTION","FAMILY","0.00","29,452,609.00","0.00","29,452,609.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","172","Hollywood Community Housing Corporation","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5429008030","20290","LAGUNA SENIOR APTS.","4201 W SUNSET BLVD CA 90029","1","SILVERLAKE","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","2,310,000.00","10,951,074.00","1,850,000.00","15,111,074.00","http://hcidapp.lacity.org/mpphotos/020290/Photo/Website/Laguna_sunset.jpg","95","PROJECT NEW HOPE,(App)","TELACU RESIDENTIAL MANAGEMENT","(323) 838-8556"
"5546020005","40011","AFTON PLACE","6231 AFTON PL CA 90028","1","HOLLYWOOD","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","1,732,830.00","5,188,563.00","1,830,000.00","8,751,393.00","http://hcidapp.lacity.org/mpphotos/040011/Photo/Website/CD%2013%20-%20Afton%20Place.JPG","15","AFTON PLACE SENIOR APARTMENTS, L.P.","LEVINE MANAGEMENT GROUP, INC","(310) 358-3489"
"5533017010","11-118677","STEP UP ON VINE","1057 N VINE ST CA 90038","1","MELROSE","13","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","334,951.00","14,811,113.00","0.00","15,146,064.00","http://hcidapp.lacity.org/mpphotos/11-118677/Photo/Website/11-118677.JPG","113","Hollywood Community Housing Corporation","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5534015016","13-119154","HOLLYWOODLAND","1206 N GOWER ST  HOLLYWOOD, CA 90038","1","HOLLYWOOD","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0.00","7,946,357.00","10,500,000.00","18,446,357.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","53","Steele Properties LLC","MONROE GROUP, LRD","(303) 322-8888"
"5426016003","80057","VENDOME PALMS","975 N VENDOME ST 1-36 CA 90026","1","TEMPLE-BEAUDRY","13","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","2,832,750.00","11,031,113.00","0.00","13,863,863.00","http://hcidapp.lacity.org/mpphotos/080057/Photo/Website/Vendome-Palms_overs-639x312.png","75","A COMMUNITY OF FRIENDS,","BARKER MANAGEMENT INCORPORATED","(213) 822-6662"
"5538002039","07-118437","MARIPOSA PLACE","5030 W SANTA MONICA BLVD CA 90029","1","EAST HOLLYWOOD","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","0.00","0.00","0.00","0.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"N/A","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5545014044","13-119154","HOLLYWOODLAND (SITE 6)","1438 N GORDON ST  HOLLYWOOD, CA 90028","6","HOLLYWOOD","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0.00","7,946,357.00","10,500,000.00","18,446,357.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","53","Steele Properties LLC","MONROE GROUP, LRD","(303) 322-8888"
"5545002901","09-117312","THE VILLAS AT GOWER","1726 N GOWER ST 1-70  HOLLYWOOD, CA 90028","1","HOLLYWOOD","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","1,500,000.00","29,391,014.00","0.00","30,891,014.00","http://hcidapp.lacity.org/mpphotos/09-117312/Photo/Website/09-117312.jpg","267","A COMMUNITY OF FRIENDS,","THE JOHN STEWART COMPANY","(213) 833-1860"
"5536021016","05-117193","LEEWARD APTS. (SITE 5)","5426 W SIERRA VISTA AVE CA 90038","5","MELROSE","13","READY FOR OCCUPANCY","REHAB","FAMILY","0.00","7,103,994.00","10,208,936.00","17,312,930.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5533003022","60018","STEVENSON MANOR","1230 N COLE AVE  HOLLYWOOD, CA 90038","1","HOLLYWOOD","13","READY FOR OCCUPANCY","REHAB","SENIORS","5,633,960.00","8,424,474.00","0.00","14,058,434.00","http://hcidapp.lacity.org/mpphotos/060018/Photo/Website/CD%2013%20-%20Stevenson%20Manor.JPG","19","INSITE DEVELOPMENT, LLC","IRONWOOD MANAGEMENT","(818) 789-5550"
"5542027032","05-117217","LEXINGTON APARTMENTS A/B (SITE 3)","1141 N WESTMORELAND AVE CA 90029","3","EAST HOLLYWOOD","13","READY FOR OCCUPANCY","REHAB","FAMILY","0.00","6,771,719.00","10,247,566.00","17,019,285.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5153015003","04-117264","WITMER MANOR PRESERVATION APTS.","201 S WITMER ST CA 90026","1","TEMPLE-BEAUDRY","13","READY FOR OCCUPANCY","REHAB","FAMILY","0.00","6,846,132.00","8,834,003.00","15,680,135.00","http://hcidapp.lacity.org/mpphotos/04-117264/Photo/Website/witmer2.png",,"HAMPSTEAD PARTNERS, INC.","ALPHA PROPERTY MANAGEMENT INC.","(323) 231-4174"
"5501002032","15-122538","PATH METRO VILLAS PHASE 2","320 N MADISON AVE CA 90004","1","SILVERLAKE","13","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","7,713,721.00","46,364,393.00","200,882.00","54,278,996.00","http://hcidapp.lacity.org/mpphotos/15-122538/Photo/Website/PATH%20II%202.jpg","447","PATH Ventures","JOHN STEWART COMPANY","(213) 787-2700"
"5546009043","30165","ENCORE HALL","1602 N IVAR AVE 1-104  HOLLYWOOD, CA 90028","1","HOLLYWOOD","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","1,700,000.00","16,928,000.00","2,040,000.00","20,668,000.00","http://hcidapp.lacity.org/mpphotos/030165/Photo/Website/CD%2013%20-%20Encore%20Hall.JPG","125","COMMUNITY REDEVELOPMENT AGENCY, LA","MCCORMACK BARON RAGAN MANAGEMENT SERVICES, INC.","(314) 335-2754"
"5534015018","13-119154","HOLLYWOODLAND (SITE 2)","1222 N GOWER ST  HOLLYWOOD, CA 90038","2","HOLLYWOOD","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0.00","7,946,357.00","10,500,000.00","18,446,357.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","53","Steele Properties LLC","MONROE GROUP, LRD","(303) 322-8888"
"5501002036","15-122538","PATH METRO VILLAS PHASE 2 (SITE 2)","333 N WESTMORELAND AVE CA 90004","2","SILVERLAKE","13","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","7,713,721.00","46,364,393.00","200,882.00","54,278,996.00","http://hcidapp.lacity.org/mpphotos/15-122538/Photo/Website%20Site2/PATH%20II%20Metro%20Villas.jpg","447","PATH Ventures","JOHN STEWART COMPANY","(213) 787-2700"
"5544020010","14-121714","CORONEL APARTMENTS (SITE 2)","1600 N SERRANO AVE CA 90027","2","THAI TOWN","13","READY FOR OCCUPANCY","BOTH REHAB AND NEW CONSTRUCTION","FAMILY","0.00","29,452,609.00","0.00","29,452,609.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","172","Hollywood Community Housing Corporation","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5521006019","05-117217","LEXINGTON APARTMENTS A/B (SITE 2)","649 N KINGSLEY DR CA 90004","2","MELROSE","13","READY FOR OCCUPANCY","REHAB","FAMILY","0.00","6,771,719.00","10,247,566.00","17,019,285.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5154011012","40010","MAGNOLIA ON LAKE","201 S LAKE ST 1-46 CA 90057","1","TEMPLE-BEAUDRY","13","READY FOR OCCUPANCY","N/A","N/A","2,669,000.00","10,784,854.00","0.00","13,453,854.00","http://hcidapp.lacity.org/mpphotos/040010/Photo/Website/CD%2013%20-%20Magnolia%20on%20Lake.jpg","98","MAGNOLIA ON LAKE, L.P. & SIPA","MCCORMACK BARON MANAGEMENT","(314) 335-2712"
"5154001023","70157","BONNIE BRAE VILLAGE","208 S BONNIE BRAE ST 1-92 CA 90057","1","TEMPLE-BEAUDRY","13","READY FOR OCCUPANCY","ACQUISITION + NEW CONSTRUCTION","SENIORS","10,948,429.00","22,282,386.00","0.00","33,230,815.00","http://hcidapp.lacity.org/mpphotos/070157/Photo/Website/CD%2013%20-%20Bonnie%20Brae%20Village%20Apts..JPG","264","ENHANCED AFFORDABLE DEV CO., LLC","AFFORDABLE LIVING FOR THE AGING","(213) 989-1550"
"5537023034","70159","HARVARD CIRCLE","952 N HARVARD BLVD 1-40 CA 90029","1","MELROSE","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","6,785,617.00","16,436,770.00","0.00","23,222,387.00","http://hcidapp.lacity.org/mpphotos/070159/Photo/Website/CD%2013%20-%20Harvard%20Circle.JPG","142","SADI, LLC","FPI MANAGEMENT INC.","(714) 641-5110 x419"
"5501018035","14-121629","BEVERLY TERRACE","3322 W BEVERLY BLVD CA 90004","1","WILSHIRE CENTER","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","7,332,409.00","14,093,153.00","951,500.00","22,377,062.00","http://hcidapp.lacity.org/mpphotos/14-121629/Photo/Website/150_2873.png","211","A Community of Friends","BARKER MANAGEMENT INC.","(714) 971-5333 x450"
"5538002035","50004","MARIPOSA PLACE APARTMENTS","1050 N Mariposa AVE CA 90029","1","EAST HOLLYWOOD","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","LARGE FAMILY / WAIVER REQUIRED","3,132,000.00","20,876,307.00","1,532,000.00","25,540,307.00","http://hcidapp.lacity.org/mpphotos/050004/Photo/Website/CD%2013%20-%20Mariposa%20Place.JPG","180","HOLLYWOOD COMMUNITY HOUSING CORP.,","THE JOHN STEWART COMPANY","(213) 833-1860"
"5535013015","07-117237","QUEEN APARTMENTS (SITE 2)","5217 W MARATHON ST CA 90038","2","MELROSE","13","READY FOR OCCUPANCY","REHAB","FAMILY","0.00","10,271,751.00","7,300,000.00","17,571,751.00","http://hcidapp.lacity.org/mpphotos/07-117237/Photo/Website%20Site2/Queens%20Apt%20(Site2)%205217%20Marathon.png",,"N/A","THE JOHN STEWART COMPANY","(213) 833-1860"
"5540016014","05-117217","LEXINGTON APARTMENTS A/B (SITE 5)","4829 W LEXINGTON AVE CA 90029","5","EAST HOLLYWOOD","13","READY FOR OCCUPANCY","REHAB","FAMILY","0.00","6,771,719.00","10,247,566.00","17,019,285.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5536016005","13-119154","HOLLYWOODLAND (SITE 3)","977 N WILTON PL CA 90038","3","MELROSE","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0.00","7,946,357.00","10,500,000.00","18,446,357.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","53","Steele Properties LLC","MONROE GROUP, LRD","(303) 322-8888"
"5537020038","80054","SWANSEA PARK SENIOR APTS.","1015 N KINGSLEY DR CA 90029","1","MELROSE","13","READY FOR OCCUPANCY","REHAB","SENIORS","3,600,000.00","16,208,353.00","0.00","19,808,353.00","http://hcidapp.lacity.org/mpphotos/080054/Photo/Website/080054.jpg","40","Deep Green / Beyond Shelter (BSHDC)","DEEP GREEN PROPERTY MANAGEMENT","(213) 688-5024"
"5544019004","80004","HOLLYWOOD BUNGALOW COURTS (SITE 2)","1516 N SERRANO AVE  LOS ANGELES, CA 90027","2","THAI TOWN","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","4,390,000.00","17,823,840.00","0.00","22,213,840.00","http://hcidapp.lacity.org/mpphotos/080004/Photo/Website%20Site2/CD%2013%20-%20Hollywood%20Bungalows%20-%201516%20Serrano.jpg","104","HOLLYWOOD COMMUNITY HOUSING CORP.,","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5518029006","13-119741","THE BERENDOS APTS. (RECAP)","226 S BERENDO ST CA 90004","1","WILSHIRE CENTER","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SPECIAL NEEDS","0.00","9,656,868.00","0.00","9,656,868.00","http://hcidapp.lacity.org/mpphotos/13-119741/Photo/Website/HIMS%20PHOTO.png","86","A Communitiy of Friends","A COMMUNITIY OF FRIENDS","(213) 480-0809 x230"
"5422020031","156","ALLESANDRO STREET APTS.","1934 N ALLESANDRO ST CA 90039","1","ECHO PARK","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","620,900.00","3,037,101.00","0.00","3,658,001.00","http://hcidapp.lacity.org/mpphotos/000156/Photo/Website/CD%2013%20-%20Allesandro%20St.%20Apts..jpg","29","HOLLYWOOD COMMUNITY HOUSING CORP.,","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5545007097","11-117795","THE GORDON","1553 N GORDON ST  HOLLYWOOD, CA 90028","1","HOLLYWOOD","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","1,650,000.00","7,777,676.00","0.00","9,427,676.00","http://hcidapp.lacity.org/mpphotos/11-117795/Photo/Website/11-117795.jpg","76","AMERICAN COMMUNITIES, LLC","THE JOHN STEWART COMPANY","(213) 787-2722"
"5544003001","10-117631","5555 HOLLYWOOD","5555 W HOLLYWOOD BLVD  HOLLYWOOD, CA 90028","1","HOLLYWOOD","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","4,904,920.00","37,674,763.00","0.00","42,579,683.00","http://hcidapp.lacity.org/mpphotos/10-117631/Photo/Website/10-117631.JPG","362","META HOUSING CORPORATION,","WESTERN SENIORS HOUSING, INC.","(949) 748-8201"
"5402039027","60082","CLINTON FAMILY APTS.","2114 W CLINTON ST 1-36 CA 90026","1","TEMPLE-BEAUDRY","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","2,804,900.00","11,184,695.00","0.00","13,989,595.00","http://hcidapp.lacity.org/mpphotos/060082/Photo/Website/clintonfam_3(PNG).png","80","META HOUSING CORPORATION,","WESTERN COMMUNITY HOUSING, INC.","(714) 549-4100"
"5159015009","11-118584","PWC FAMILY HOUSING","153 N GLENDALE BLVD 1-45 CA 90026","1","HISTORIC FILIPINOTOWN","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","3,406,936.00","16,171,140.00","0.00","19,578,076.00","http://hcidapp.lacity.org/mpphotos/11-118584/Photo/Website/PWC%20Family%20Housing.png","179","PWC Family Housing, L.P","LEVINE MANAGEMEENT COMPANY",
"5153030026","50036","WITMER HEIGHTS","116 S WITMER ST CA 90026","1","TEMPLE-BEAUDRY","13","READY FOR OCCUPANCY","N/A","N/A","2,846,000.00","10,865,989.00","0.00","13,711,989.00","http://hcidapp.lacity.org/mpphotos/050036/Photo/Website/CD%2013%20-%20Witmer%20Heights.jpg","95","AMERICAN COMMUNITIES, LLC","THE JOHN STEWART COMPANY","(213) 482-9122"
"5544019002","80004","HOLLYWOOD BUNGALOW COURTS (SITE 3)","1544 N SERRANO AVE  LOS ANGELES, CA 90027","3","THAI TOWN","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","4,390,000.00","17,823,840.00","0.00","22,213,840.00","http://hcidapp.lacity.org/mpphotos/080004/Photo/Website%20Site3/Cd%2013%20-%20Hollywood%20Bungalows%20-%201544%20Serrano.png","104","HOLLYWOOD COMMUNITY HOUSING CORP.,","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5520006015","70167","ROSEWOOD GARDENS","502 N BERENDO ST CA 90004","1","MELROSE","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","4,123,640.00","18,371,699.00","0.00","22,495,339.00","http://hcidapp.lacity.org/mpphotos/070167/Photo/Website/CD%2013%20-%20Rosewood%20Gardens.JPG","172","LOS ANGELES HOUSING PARTNERSHIP,","THE JOHN STEWART COMPANY","(213) 787-2700"
"5518022016","13-119741","THE BERENDOS APTS. (RECAP) (SITE 2)","235 S BERENDO ST CA 90004","2","WILSHIRE CENTER","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SPECIAL NEEDS","0.00","9,656,868.00","0.00","9,656,868.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","86","A Communitiy of Friends","A COMMUNITIY OF FRIENDS","(213) 480-0809 x230"
"5544020009","14-121714","CORONEL APARTMENTS","1601 N HOBART BLVD CA 90027","1","THAI TOWN","13","READY FOR OCCUPANCY","BOTH REHAB AND NEW CONSTRUCTION","FAMILY","0.00","29,452,609.00","0.00","29,452,609.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","172","Hollywood Community Housing Corporation","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5501002033","14-121650","PATH METRO VILLAS PHASE I","345 N WESTMORELAND AVE CA 90004","1","SILVERLAKE","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","8,472,548.00","18,637,452.00","1,450,000.00","28,560,000.00","http://hcidapp.lacity.org/mpphotos/14-121650/Photo/Website/PMV%20I.jpg","188","Affirmed Housing Group, Inc.","THE JOHN STEWART COMPANY","(213) 787-2700"
"5442003016","07-117233","HDR I & II (SITE 7)","2747 N NEWELL ST CA 90039","7","ELYSIAN VALLEY","13","READY FOR OCCUPANCY","REHAB","FAMILY","0.00","8,116,043.00","6,787,000.00","14,903,043.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Spruce DEV LA, LLC","PK MANAGEMENT","(818) 808-0600"
"5154003009","80009","MIRAMAR VILLAGE","240 S WESTLAKE AVE CA 90057","1","TEMPLE-BEAUDRY","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","11,569,040.00","29,891,944.00","0.00","41,460,984.00","http://hcidapp.lacity.org/mpphotos/080009/Photo/Website/CD%2013%20-%20Miramar%20Village.JPG","336","ENHANCED AFFORDABLE DEV CO., LLC","BUCKINGHAM PROPERTY MANAGEMENT","(559) 452-8250"
"5535012016","13-119154","HOLLYWOODLAND (SITE 4)","5155 W MARATHON ST CA 90038","4","MELROSE","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","0.00","7,946,357.00","10,500,000.00","18,446,357.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","53","Steele Properties LLC","MONROE GROUP, LRD","(303) 322-8888"
"5544021029","14-121632","5400 HOLLYWOOD FAMILY APARTMENTS","5400 W HOLLYWOOD BLVD CA 90027","1","HOLLYWOOD","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","1,950,000.00","18,803,961.00","0.00","20,753,961.00","http://hcidapp.lacity.org/mpphotos/14-121632/Photo/Website/P1110047.png","161","Meta Housing Corporation","WSH MANAGEMENT","(949) 748-8204"
"5542028022","05-117217","LEXINGTON APARTMENTS A/B (SITE 4)","4612 W LEXINGTON AVE CA 90029","4","EAST HOLLYWOOD","13","READY FOR OCCUPANCY","REHAB","FAMILY","0.00","6,771,719.00","10,247,566.00","17,019,285.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"1755 EFM 2, LLC","ALPHA PROPERTY MANAGEMENT, INC.","(323) 231-4174"
"5544021026","15-122495","HCHC RECAP I (SITE 2)","5425 W CARLTON WAY  HOLLYWOOD, CA 90027","2","HOLLYWOOD","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","0.00","7,026,512.00","1,126,600.00","8,153,112.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","57","HOLLYWOOD COMMUNITY HOUSING CORP.,","BARKER MANAGEMENT INC.","(714) 533-3450"
"5153030002","14-121611","MOSAIC GARDENS AT WESTLAKE, FKA BEVERLY & LUCAS","1416 W BEVERLY BLVD CA 90026","1","TEMPLE-BEAUDRY","13","READY FOR OCCUPANCY","ACQUISITION + NEW CONSTRUCTION","SPECIAL NEEDS","6,690,000.00","50,769,439.00","0.00","57,459,439.00","http://hcidapp.lacity.org/mpphotos/14-121611/Photo/Website/Mosaic%20Gardens.JPG","365","LINC Housing Corporation","JOHN STEWART COMPANY","(213) 833-1860"
"5518033032","14-121715","MERIDIAN APARTMENTS","225 N VERMONT AVE CA 90004","1","WILSHIRE CENTER","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","7,685,153.00","38,294,991.00","0.00","45,980,144.00","http://hcidapp.lacity.org/mpphotos/14-121715/Photo/Website/150_2870.png","332","AMCAL Multi-Housing, Inc.","FPI MANAGEMENT INC.","(916) 357-5312"
"5501001003","09-117641","JUANITA VILLAS / AKA LA KRETZ VILLAS","335 N JUANITA AVE 1-49 CA 90004","1","SILVERLAKE","13","READY FOR OCCUPANCY","NEW CONSTRUCTION","SPECIAL NEEDS","4,809,092.00","7,010,004.00","0.00","11,819,096.00","http://hcidapp.lacity.org/mpphotos/09-117641/Photo/Website/lakretz335njuanita_52214_017.png","103","Related/Juanita SRO Development Co., LLC","THE JOHN STEWART COMPANY","(323) 644-2831"
"5539001025","201","EL CENTRO LORETTO","1021 N HOOVER ST 1-76 CA 90029","1","EAST HOLLYWOOD","13","READY FOR OCCUPANCY","N/A","LARGE FAMILY / WAIVER REQUIRED","9,745,944.00","0.00","0.00","9,745,944.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"SEARCH TO INVOLVE PILIPINO AMERICANS,","THE JOHN STEWART COMPANY","N/A"
"5534009030","60005","BRONSON COURTS","1229 N BRONSON AVE 1-32  HOLLYWOOD, CA 90038","1","HOLLYWOOD","13","READY FOR OCCUPANCY","N/A","N/A","2,240,000.00","11,494,453.00","0.00","13,734,453.00","http://hcidapp.lacity.org/mpphotos/060005/Photo/Website/CD%2013%20-%20Bronson%20Court.jpg","86","LOS ANGELES HOUSING PARTNERSHIP,","BARKER MANAGEMENT INC","N/A"
"5544025033","60057","BRICKER","1671 N WESTERN AVE  Los Angeles, CA 90028","1","HOLLYWOOD","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","627,878.00","6,465,419.00","0.00","7,093,297.00","http://hcidapp.lacity.org/mpphotos/060057/Photo/Website/060057.JPG","14","ADVANCED BUSINESS SOLUTIONS, LLC","BARKER MANAGEMENT INCORPORATED","(714) 553-3450"
"5546020005","40011","AFTON PLACE (SITE 2)","6230 W AFTON PL  HOLLYWOOD, CA 90028","2","HOLLYWOOD","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","SENIORS","1,732,830.00","5,188,563.00","1,830,000.00","8,751,393.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png","15","AFTON PLACE SENIOR APARTMENTS, L.P.","LEVINE MANAGEMENT GROUP, INC","(310) 358-3489"
"5544019001","80004","HOLLYWOOD BUNGALOW COURTS (SITE 4)","1554 N SERRANO AVE  LOS ANGELES, CA 90027","4","THAI TOWN","13","READY FOR OCCUPANCY","ACQUISITION + REHAB","FAMILY","4,390,000.00","17,823,840.00","0.00","22,213,840.00","http://hcidapp.lacity.org/mpphotos/080004/Photo/Website%20Site4/CD%2013%20-%20Hollywood%20Bungalows%20-%201554%20Serrano.png","104","HOLLYWOOD COMMUNITY HOUSING CORP.,","BARKER MANAGEMENT INCORPORATED","(714) 533-3450"
"5155025900","14-121713","RAMPART MINT APARTMENTS","252 S RAMPART BLVD CA 90057","1","TEMPLE-BEAUDRY","13","UNDERCONSTRUCTION","NEW CONSTRUCTION","SPECIAL NEEDS","4,750,060.00","10,833,615.00","0.00","15,583,675.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"West Hollywood Community Housing Corp.","AFFORDABLE LIVING FOR THE AGING","(323) 650-8034"
"5147007020","80058","DOWNTOWN WOMEN'S CENTER","434 S SAN PEDRO ST CA 90013","1","LITTLE TOKYO","14","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","4,847,914.00","20,062,930.00","0.00","24,910,844.00","http://hcidapp.lacity.org/mpphotos/080058/Photo/Website/080058.JPG","228","Downtown Women's Center Housing, LLC","DOWNTOWN WOMEN'S CENTER HOUSING","(213) 680-600"
"5149010949","18-124964","GRAND AVENUE PARCEL Q APTS.","100 S GRAND AVE CA 90012","1","DOWNTOWN","14","UNDERCONSTRUCTION","DEMO/NEW CONSTRUCTION","FAMILY","0.00","0.00","415,000,000.00","415,000,000.00","http://hcidapp.lacity.org/mpphotos/ImageNotAvailable.png",,"Grand Avenue Parcel Q Developer, LLC","N/A","N/A"
"5191012020","12-118877","BESWICK SENIOR APARTMENTS","3553 E BESWICK ST CA 90023","1","BOYLE HEIGHTS","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","SENIORS","2,374,632.00","9,212,897.00","0.00","11,587,529.00","http://hcidapp.lacity.org/mpphotos/12-118877/Photo/Website/beswick%20sr%20png.png","93","East LA Community Corporation","THE JOHN STEWART COMPANY","(213) 787-2700"
"5147029002","20277","NEW TERMINAL HOTEL","901 E 7TH ST CA 90021","1","WHOLESALE DISTRICT","14","READY FOR OCCUPANCY","REHAB","SPECIAL NEEDS","2,115,000.00","3,342,950.00","0.00","5,457,950.00","http://hcidapp.lacity.org/mpphotos/020277/Photo/Website/CD_14_-_New_Terminal[1].png","27","SRO Housing Corp","SRO HOUSING CORPORATION","(213) 229-9641"
"5180002014","14-121648","CIELITO LINDO (1ST AND SOTO APTS I)","2419 E 1ST ST CA 90033","1","BOYLE HEIGHTS","14","READY FOR OCCUPANCY","NEW CONSTRUCTION","FAMILY","959,600.00","22,124,054.00","0.00","23,083,654.00","http://hcidapp.lacity.org/mpphotos/14-121648/Photo/Website/150_2831.png","203","East LA Community Corporation","THE JOHN STEWART COMPANY","(213) 787-2700"
